"game_play_id","defense","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021100400-1384","LAC",1,1,0.396377626657486,0.434845879302143
"2021100400-1424","LAC",0,1,0.3043285404381,0.305567578209155
"2021100400-1446","LAC",1,1,0.61411553952429,0.480515282256708
"2021100400-1468","LAC",0,1,0.410538433413757,0.417573284584528
"2021100400-149","LV",0,1,0.260887562200941,0.280273128490991
"2021100400-1522","LV",0,1,0.404402365287145,0.34527000609178
"2021100400-1599","LV",0,1,0.381882215921695,0.354562777568681
"2021100400-1650","LV",0,1,0.307514865811054,0.305950339763539
"2021100400-1674","LV",1,1,0.405420037833127,0.361372838520002
"2021100400-1891","LV",1,1,0.527168139815331,0.446794242563602
"2021100400-1953","LV",1,1,0.515821349162322,0.414968973978519
"2021100400-196","LV",0,1,0.414894266985357,0.414775166693872
"2021100400-1975","LV",1,1,0.617850531088678,0.544679402624181
"2021100400-1999","LV",0,1,0.311736886915953,0.32996091915418
"2021100400-2023","LV",0,1,0.401427506254269,0.377798987403965
"2021100400-2047","LV",0,1,0.358218852430582,0.331237248939757
"2021100400-2088","LV",0,1,0.316478136338686,0.319043825927214
"2021100400-2278","LAC",0,1,0.281932218207253,0.290326069454081
"2021100400-2302","LAC",1,1,0.677992896987246,0.468502499226879
"2021100400-2386","LAC",1,1,0.676471193405715,0.47357952890987
"2021100400-2457","LAC",0,1,0.298360623095346,0.315282091759869
"2021100400-2505","LAC",1,1,0.701076283174403,0.512057193020733
"2021100400-2524","LAC",0,1,0.3638389980793,0.351892636937946
"2021100400-2548","LAC",0,1,0.325367532125333,0.322919851212487
"2021100400-262","LV",0,1,0.343891981244087,0.339399900105434
"2021100400-2659","LV",0,1,0.328672241005633,0.354069282172313
"2021100400-2747","LV",1,1,0.503269246395896,0.397324461216483
"2021100400-2829","LAC",0,1,0.282430872321129,0.299516649612951
"2021100400-2858","LAC",0,1,0.333753398060799,0.343220330091146
"2021100400-2912","LAC",1,1,0.557893457083867,0.420223659771193
"2021100400-2957","LAC",1,1,0.637603001838381,0.550238878988671
"2021100400-2979","LAC",0,1,0.337359689568218,0.350692517991406
"2021100400-3047","LV",0,1,0.31229864967906,0.326789869272342
"2021100400-3116","LV",0,1,0.393661856651306,0.402425669097237
"2021100400-312","LV",0,1,0.210099310427904,0.183331266332893
"2021100400-3231","LV",1,1,0.593221333410059,0.508082518771681
"2021100400-3257","LV",1,1,0.571165692806244,0.500034554917595
"2021100400-3279","LV",1,1,0.659746143035591,0.595310279272663
"2021100400-3337","LAC",0,1,0.32829730172415,0.345153072856906
"2021100400-3423","LAC",1,1,0.547887094137145,0.408921932599202
"2021100400-3504","LV",0,1,0.377442895011468,0.356996875675682
"2021100400-3526","LV",0,1,0.31195235511531,0.319814855459459
"2021100400-3637","LV",0,1,0.357739496976137,0.315788276158973
"2021100400-3711","LAC",0,1,0.390337902520384,0.335165400807352
"2021100400-3735","LAC",1,1,0.565389509499073,0.483878967854788
"2021100400-3757","LAC",0,1,0.458790817431041,0.440463123210043
"2021100400-3781","LAC",0,1,0.265948778390884,0.258557382868575
"2021100400-380","LV",0,1,0.238965195736715,0.254779664680743
"2021100400-3805","LAC",1,1,0.586435829599698,0.452669382093736
"2021100400-3838","LAC",1,1,0.604296776403983,0.432928868098848
"2021100400-3859","LAC",0,1,0.438230958055047,0.410096386999036
"2021100400-4096","LAC",0,1,0.422111001279619,0.373815119181297
"2021100400-4118","LAC",1,1,0.598202220797539,0.439149302178263
"2021100400-4139","LAC",1,1,0.423170840574635,0.371219938300396
"2021100400-4161","LAC",1,1,0.578278309420535,0.425810102430749
"2021100400-485","LAC",0,1,0.350460710433813,0.363673694320696
"2021100400-532","LV",1,1,0.707678068210097,0.618398608406805
"2021100400-592","LV",0,1,0.297018862288931,0.325128234742038
"2021100400-644","LAC",0,1,0.44034248093764,0.383875762069798
"2021100400-666","LAC",0,1,0.326119251225306,0.298874027704521
"2021100400-707","LAC",1,1,0.684342889831616,0.617818448943007
"2021100400-800","LV",1,1,0.666819557015385,0.485434463629001
"2021100400-81","LV",0,1,0.311138069943378,0.30968376760568
"2021100400-819","LV",0,1,0.406726211309433,0.378567930083996
"2021100400-841","LV",0,1,0.17649563210897,0.208789157647113
"2021100400-921","LAC",1,1,0.603738733700343,0.459627827574673
"2021100400-964","LAC",0,1,0.403030813767992,0.384989630567315
"2021100700-1014","SEA",1,1,0.32898224145174,0.357961253168415
"2021100700-1036","SEA",0,1,0.363855631649494,0.347617141451915
"2021100700-1143","LA",0,1,0.264616917073727,0.296335289126543
"2021100700-1205","LA",0,1,0.33704486489296,0.34321697754818
"2021100700-1336","SEA",0,1,0.291015561204404,0.307668298684415
"2021100700-1381","SEA",0,1,0.339749604463577,0.340105203615843
"2021100700-1405","SEA",0,1,0.35109174400568,0.341736195736836
"2021100700-1492","SEA",0,1,0.248345943995648,0.295332187078841
"2021100700-1649","LA",0,1,0.433564075165325,0.384960999746501
"2021100700-165","SEA",0,1,0.417979976645222,0.425515464115353
"2021100700-1694","LA",1,1,0.573632220809276,0.537573527729721
"2021100700-1727","LA",0,1,0.296762880953875,0.316165883570379
"2021100700-1775","LA",0,1,0.413494327742802,0.354674913207831
"2021100700-1828","LA",0,1,0.185843072476841,0.205282335761768
"2021100700-1939","LA",1,1,0.362160350267704,0.335897449840373
"2021100700-1984","LA",1,1,0.635656458254044,0.516972831269103
"2021100700-2051","LA",1,1,0.659891201928258,0.433154603244671
"2021100700-2110","SEA",0,1,0.326793677277035,0.318421315508744
"2021100700-2139","SEA",0,1,0.284967910113006,0.305381216118057
"2021100700-2161","SEA",1,1,0.406931692803348,0.399001301286231
"2021100700-2185","SEA",0,1,0.423633083187301,0.371640762668517
"2021100700-2207","SEA",1,1,0.436875100930532,0.375297280916717
"2021100700-2229","SEA",1,1,0.428757261378425,0.398717319138547
"2021100700-227","LA",0,1,0.314452874096664,0.319865098492031
"2021100700-2353","LA",1,1,0.451752145375524,0.406513914205106
"2021100700-2432","SEA",1,1,0.583997041634891,0.4239562884444
"2021100700-2466","SEA",1,1,0.583811178803444,0.534252254660867
"2021100700-2490","SEA",0,1,0.380508318117687,0.359226169234475
"2021100700-2540","SEA",0,1,0.413221951287526,0.430941290128459
"2021100700-2617","LA",1,1,0.504417450590567,0.4843437557012
"2021100700-2641","LA",1,1,0.732706652059184,0.544340886573094
"2021100700-272","LA",0,1,0.333967256546021,0.325689808304735
"2021100700-2748","SEA",0,1,0.380909332633019,0.327252514870042
"2021100700-2833","SEA",0,1,0.404944690137074,0.406765305502838
"2021100700-2906","LA",0,1,0.314929637908936,0.330878966972319
"2021100700-2939","LA",0,1,0.307201897104581,0.309357952041523
"2021100700-3008","LA",1,1,0.609981925256791,0.504929044793921
"2021100700-301","LA",1,1,0.587532770476843,0.504482911198926
"2021100700-3029","LA",0,1,0.356503750790249,0.347180009566881
"2021100700-3095","LA",0,1,0.274710169150716,0.302645565223445
"2021100700-3119","LA",0,1,0.389503716276242,0.381355091224537
"2021100700-3206","SEA",0,1,0.518879376351833,0.472273426792462
"2021100700-3230","SEA",0,1,0.379615998102559,0.368703363413457
"2021100700-3275","SEA",1,1,0.406643252074718,0.426098575433515
"2021100700-3373","LA",1,1,0.449901036526027,0.438136926829959
"2021100700-3425","LA",0,1,0.220371526606539,0.254483652538909
"2021100700-3447","LA",1,1,0.624501543609719,0.55397396751269
"2021100700-3471","LA",0,1,0.43441274503003,0.424637875556678
"2021100700-3495","LA",1,1,0.511903047561646,0.455239703837998
"2021100700-3562","LA",1,1,0.410561762750149,0.368180494185488
"2021100700-3584","LA",1,1,0.490781500004232,0.40061259225976
"2021100700-3606","LA",1,1,0.597591512626217,0.472441498221363
"2021100700-372","SEA",0,1,0.368145935914733,0.366219778396724
"2021100700-3800","SEA",0,1,0.397782252780322,0.379211807699185
"2021100700-3841","LA",1,1,0.543233671703854,0.440266605802152
"2021100700-4003","LA",1,1,0.659408865973007,0.508164251088514
"2021100700-4048","LA",0,1,0.491663809941739,0.422728184543494
"2021100700-4074","LA",0,1,0.331123596057296,0.313943009746509
"2021100700-417","SEA",0,1,0.504131359489341,0.499121640856152
"2021100700-523","LA",0,1,0.488040827214718,0.444478738498737
"2021100700-545","LA",1,1,0.593355666245184,0.49746150491551
"2021100700-599","LA",1,1,0.553028629422188,0.411726662217586
"2021100700-734","SEA",1,1,0.340876413243157,0.340909804530652
"2021100700-780","SEA",1,1,0.570968357955708,0.428187048514607
"2021100700-799","SEA",0,1,0.324298523090504,0.323703516366232
"2021100700-823","SEA",0,1,0.341734932528602,0.328220317606913
"2021100700-893","SEA",1,1,0.642143374591163,0.404165781209422
"2021100700-920","LA",1,1,0.550074534196603,0.426025817140336
"2021100700-95","SEA",0,1,0.325387947675255,0.338515715757615
"2021100700-988","LA",0,1,0.339692499849104,0.367755528342084
"2021101000-1051","NYJ",1,1,0.569075770037515,0.580835818486228
"2021101000-1112","NYJ",0,1,0.29062836576958,0.315911192087881
"2021101000-1134","NYJ",0,1,0.547231689879769,0.530236071219071
"2021101000-1190","ATL",0,1,0.214441415543358,0.253501678101779
"2021101000-121","NYJ",1,1,0.450320140804563,0.400152404899838
"2021101000-1212","ATL",0,1,0.277515589363045,0.257391551750397
"2021101000-1238","NYJ",1,1,0.530236672472071,0.415326622244201
"2021101000-1268","NYJ",1,1,0.48998589011339,0.395160251614126
"2021101000-1329","ATL",0,1,0.253507832686106,0.283160466587174
"2021101000-1374","ATL",1,1,0.634572995745617,0.552954127232707
"2021101000-1396","ATL",0,1,0.175428762745399,0.184409089949713
"2021101000-143","NYJ",1,1,0.652082654337088,0.595020641766873
"2021101000-1492","ATL",0,1,0.245082777525697,0.277492093981433
"2021101000-1516","ATL",1,1,0.806222709602323,0.712224506189182
"2021101000-1538","ATL",0,1,0.377012445949591,0.403179480746643
"2021101000-1676","ATL",0,1,0.312485963106155,0.332398533660375
"2021101000-1781","NYJ",1,1,0.608197926179222,0.553450815802515
"2021101000-1803","NYJ",0,1,0.446519216353243,0.45642949335455
"2021101000-1827","NYJ",0,1,0.332436118561488,0.336297226281835
"2021101000-1872","NYJ",1,1,0.662670726329088,0.5701094552805
"2021101000-1894","NYJ",1,1,0.533189207315445,0.512207009064589
"2021101000-1927","NYJ",0,1,0.308851983260225,0.304880166772072
"2021101000-1949","NYJ",0,1,0.330572312628781,0.31668609111161
"2021101000-197","NYJ",0,1,0.505487607171138,0.470367312179141
"2021101000-1971","NYJ",0,1,0.436623499673956,0.412083640079895
"2021101000-219","NYJ",0,1,0.351614276352136,0.367154815998754
"2021101000-2283","NYJ",0,1,0.348770508399377,0.330926460999709
"2021101000-2307","NYJ",1,1,0.555958239982525,0.536703205141745
"2021101000-2340","NYJ",1,1,0.311560077736011,0.276125072280798
"2021101000-2362","NYJ",1,1,0.554640588061563,0.51015944317312
"2021101000-2402","ATL",0,1,0.291299731893973,0.322817674942489
"2021101000-2452","ATL",1,1,0.518182745034044,0.430923232449517
"2021101000-2474","ATL",1,1,0.637593759333386,0.605271923029926
"2021101000-2576","NYJ",0,1,0.335079280716,0.283849836013158
"2021101000-2598","NYJ",0,1,0.478211652826179,0.403362416633692
"2021101000-2648","NYJ",0,1,0.449245726068815,0.453949923723295
"2021101000-2722","NYJ",0,1,0.350251545011997,0.325454967748849
"2021101000-2837","ATL",1,1,0.361822228630384,0.370008158033929
"2021101000-2969","NYJ",0,1,0.260816489977221,0.27078610070292
"2021101000-3035","NYJ",0,1,0.334898113527081,0.31889191228757
"2021101000-3080","NYJ",1,1,0.806979048137481,0.613641140568564
"2021101000-3120","NYJ",0,1,0.28982986882329,0.290551434507073
"2021101000-3144","NYJ",1,1,0.608022681598006,0.558302615544237
"2021101000-3187","ATL",0,1,0.310491626677306,0.302027686756159
"2021101000-319","NYJ",0,1,0.365827006729026,0.372880410469035
"2021101000-3211","ATL",0,1,0.236598184840246,0.265125272879801
"2021101000-3235","ATL",0,1,0.33855875493849,0.364039139575207
"2021101000-3270","ATL",0,1,0.306515350937843,0.322495703570012
"2021101000-3294","ATL",1,1,0.425858160282703,0.379103672285038
"2021101000-3361","ATL",0,1,0.350907735134426,0.3368749701511
"2021101000-3397","NYJ",1,1,0.415566967690692,0.383518631163121
"2021101000-3442","NYJ",0,1,0.329729290171103,0.318551408880655
"2021101000-3500","NYJ",0,1,0.326609140350705,0.340509926317485
"2021101000-3545","NYJ",1,1,0.563197229867396,0.387818310777829
"2021101000-364","NYJ",0,1,0.301278992422989,0.316601929629069
"2021101000-3700","ATL",0,1,0.29823644310236,0.303875403645027
"2021101000-3729","ATL",1,1,0.671144856974996,0.510135044793047
"2021101000-3765","ATL",0,1,0.362827401359876,0.372748272117812
"2021101000-3789","ATL",1,1,0.496836497386297,0.399884831440191
"2021101000-3814","ATL",1,1,0.305859098660535,0.319506425557081
"2021101000-3836","ATL",0,1,0.372212449389119,0.362859265165103
"2021101000-3860","ATL",0,1,0.270416488701647,0.292163810792587
"2021101000-3889","ATL",0,1,0.530654283695751,0.36477531713142
"2021101000-3911","ATL",0,1,0.381659116815118,0.345462617129653
"2021101000-3952","ATL",0,1,0.216117408924869,0.22461387731328
"2021101000-3974","ATL",1,1,0.739625938840815,0.478966953113691
"2021101000-465","ATL",1,1,0.540626879323993,0.351805237403221
"2021101000-486","ATL",1,1,0.486780919280707,0.373407237026034
"2021101000-55","NYJ",1,1,0.442482849849122,0.355205994150599
"2021101000-625","NYJ",1,1,0.462532879625048,0.452781606464236
"2021101000-670","NYJ",0,1,0.375065408945084,0.381340481036626
"2021101000-715","NYJ",0,1,0.240157105276982,0.311193047475587
"2021101000-739","NYJ",1,1,0.466043661038081,0.399670290256346
"2021101000-763","NYJ",1,1,0.585517613784126,0.589513754351897
"2021101000-828","ATL",0,1,0.360286971618389,0.337747154771692
"2021101000-888","ATL",1,1,0.442248323000968,0.388406450753431
"2021101000-982","NYJ",0,1,0.404591895963835,0.343332825558368
"2021101001-1063","CAR",0,1,0.314190986924447,0.338462489745097
"2021101001-1184","PHI",0,1,0.385653453568618,0.382720161811859
"2021101001-1229","PHI",1,1,0.633461236953735,0.502710558745909
"2021101001-1251","PHI",1,1,0.401189060046755,0.373294628882539
"2021101001-1313","CAR",0,1,0.331061746763147,0.329602381790252
"2021101001-1359","CAR",1,1,0.453084939055973,0.423867926619359
"2021101001-1383","CAR",1,1,0.681548900405566,0.491376187807265
"2021101001-1429","CAR",0,1,0.505870898353293,0.411799818925369
"2021101001-1518","PHI",1,1,0.651597607135773,0.481195895313737
"2021101001-1556","CAR",1,1,0.737220331198639,0.577815649687705
"2021101001-1602","CAR",1,1,0.694630633211798,0.440706246453069
"2021101001-1679","PHI",1,1,0.410754944596972,0.412775909216145
"2021101001-1780","PHI",1,1,0.649498614554222,0.453383915344005
"2021101001-1974","PHI",0,1,0.479274764657021,0.40548399171763
"2021101001-2019","PHI",0,1,0.378197817425979,0.385099848709305
"2021101001-206","PHI",1,1,0.414375929534435,0.396378318214809
"2021101001-2095","CAR",0,1,0.498200841523983,0.425781304410779
"2021101001-2135","CAR",0,1,0.358745236537958,0.383163575937838
"2021101001-2176","CAR",0,1,0.303755668103695,0.397221491745294
"2021101001-2209","CAR",0,1,0.387769341468811,0.390008480663838
"2021101001-2250","CAR",0,1,0.390977998574575,0.367570343321332
"2021101001-2330","PHI",0,1,0.353784171243509,0.354509186454326
"2021101001-2391","PHI",0,1,0.327556217844422,0.295117840275503
"2021101001-2415","PHI",1,1,0.415248834235327,0.377310656075072
"2021101001-2437","PHI",0,1,0.437541343949058,0.403456861750395
"2021101001-251","PHI",0,1,0.481044291273544,0.340057208825757
"2021101001-2514","CAR",0,1,0.251030218601227,0.245581083179899
"2021101001-2540","CAR",0,1,0.373910346627235,0.392690518241174
"2021101001-2622","PHI",1,1,0.683714360619585,0.437625813457923
"2021101001-2660","CAR",0,1,0.301939029145885,0.293565397768385
"2021101001-2747","PHI",1,1,0.45943645760417,0.446287583599021
"2021101001-2773","CAR",0,1,0.303147563710809,0.30038669059479
"2021101001-2802","CAR",1,1,0.56616609212425,0.424450921352913
"2021101001-2821","CAR",1,1,0.773112115951685,0.5889854987386
"2021101001-2865","PHI",1,1,0.479557468245427,0.459285698500073
"2021101001-2889","PHI",1,1,0.507724387030448,0.436339732289962
"2021101001-2934","PHI",1,1,0.400942530196447,0.412635312301488
"2021101001-2958","PHI",1,1,0.584196408589681,0.414061021020617
"2021101001-3024","CAR",0,1,0.279290666431188,0.299657017150745
"2021101001-3095","CAR",1,1,0.47200986246268,0.387686767726916
"2021101001-311","PHI",1,1,0.449004466163701,0.398222273448685
"2021101001-3117","CAR",1,1,0.516045270694627,0.464043439759154
"2021101001-3316","PHI",0,1,0.395977889498075,0.383657541537359
"2021101001-3389","PHI",1,1,0.606380433908531,0.588714456070231
"2021101001-345","PHI",1,1,0.619590004433447,0.45020126957372
"2021101001-3479","PHI",1,1,0.573412317605246,0.395387581054725
"2021101001-3597","CAR",1,1,0.795068173304848,0.568207805659507
"2021101001-3630","CAR",0,1,0.423143112453921,0.396756040854475
"2021101001-3707","CAR",1,1,0.624403244838482,0.441693782180166
"2021101001-3748","CAR",1,1,0.47265258112124,0.449895870896691
"2021101001-3772","CAR",0,1,0.301941409707069,0.3316062789198
"2021101001-3836","PHI",0,1,0.299669586476826,0.293534576373587
"2021101001-3906","CAR",0,1,0.585756787886986,0.551033256741667
"2021101001-3974","CAR",1,1,0.846266717546516,0.67637427022754
"2021101001-4003","PHI",1,1,0.529175692278406,0.450257644463187
"2021101001-4025","PHI",1,1,0.450386429505963,0.419486188902912
"2021101001-4070","PHI",0,1,0.388534878691037,0.351703255100135
"2021101001-4094","PHI",1,1,0.423903848590522,0.390741131219956
"2021101001-4116","PHI",0,1,0.402076513602816,0.360053862462945
"2021101001-450","CAR",1,1,0.525765276473501,0.444724864372147
"2021101001-539","PHI",1,1,0.450480331595127,0.392971530819462
"2021101001-613","CAR",0,1,0.530785458868947,0.406781510040754
"2021101001-62","CAR",0,1,0.320280978213186,0.316691327025208
"2021101001-735","PHI",1,1,0.617601726949215,0.647922874222869
"2021101001-806","PHI",1,1,0.635552332997322,0.43358012373339
"2021101001-828","PHI",0,1,0.436470099857875,0.422186913101009
"2021101001-873","PHI",0,1,0.172728164837911,0.19083253880262
"2021101001-895","PHI",0,1,0.359607883475044,0.369049079373401
"2021101001-973","CAR",0,1,0.309677764773369,0.304399056745684
"2021101001-997","CAR",0,1,0.30837868526578,0.297605632795889
"2021101002-1024","GB",0,1,0.382144810756048,0.389602141734954
"2021101002-1074","GB",1,1,0.740900527153696,0.469266801695979
"2021101002-1112","CIN",0,1,0.277161649483092,0.284285322338828
"2021101002-1141","CIN",0,1,0.253669173767169,0.326320696303515
"2021101002-1233","CIN",1,1,0.536937700163933,0.492701680788492
"2021101002-1296","GB",1,1,0.597244721143804,0.391139641476389
"2021101002-1315","GB",0,1,0.357308027644952,0.347340792358624
"2021101002-1337","GB",0,1,0.357160386112001,0.36917756461055
"2021101002-1408","CIN",0,1,0.275062766671181,0.292825555542203
"2021101002-1437","CIN",0,1,0.335782334208488,0.364045593069185
"2021101002-1482","CIN",0,1,0.301277506877394,0.316062945375601
"2021101002-1529","CIN",0,1,0.345464590522978,0.34422747210893
"2021101002-154","CIN",1,1,0.48929643007842,0.389922114805393
"2021101002-1575","CIN",0,1,0.278386461947645,0.278489178357005
"2021101002-1693","GB",0,1,0.337813076045778,0.354025656098134
"2021101002-1717","GB",0,1,0.0727657998523003,0.0672550394259623
"2021101002-176","CIN",1,1,0.623053996578643,0.415628086234571
"2021101002-1792","CIN",1,1,0.566732932881611,0.400701818512264
"2021101002-1905","GB",1,1,0.485636384785175,0.429238176686885
"2021101002-1929","GB",1,1,0.716291779158067,0.496589799153333
"2021101002-1957","CIN",0,1,0.323657467961311,0.300430674769518
"2021101002-2005","CIN",0,1,0.306192504508155,0.311863029015466
"2021101002-2076","CIN",1,1,0.593809067737311,0.42561590818757
"2021101002-2168","CIN",1,1,0.411781873305639,0.381587992812844
"2021101002-2192","CIN",0,1,0.50484196070967,0.461577557793637
"2021101002-223","GB",0,1,0.345534464892219,0.337516526423285
"2021101002-2273","GB",0,1,0.393201058819181,0.352538019949665
"2021101002-2318","GB",1,1,0.569890213233453,0.439834361789995
"2021101002-2340","GB",0,1,0.364415125300487,0.360558878494088
"2021101002-2406","GB",1,1,0.476800692932946,0.376882207929521
"2021101002-2452","GB",0,1,0.246644674597875,0.309104692486297
"2021101002-247","GB",0,1,0.322773319624719,0.328648768690076
"2021101002-2474","GB",1,1,0.462739144933635,0.422282608235545
"2021101002-2641","CIN",0,1,0.272930707782507,0.300344243651256
"2021101002-2728","CIN",0,1,0.450413122177124,0.453001944663373
"2021101002-2866","GB",0,1,0.39202536017664,0.375479339378763
"2021101002-2924","GB",1,1,0.462671649676782,0.439023821010598
"2021101002-3011","GB",1,1,0.541034978933823,0.416448920238873
"2021101002-3033","GB",0,1,0.480129114219121,0.463742396090265
"2021101002-3100","GB",1,1,0.542054435786079,0.422961443925909
"2021101002-317","CIN",1,1,0.531041210067683,0.52408925775384
"2021101002-3188","CIN",1,1,0.828076545969915,0.653360780220662
"2021101002-3227","CIN",1,1,0.445812677895581,0.385388596873166
"2021101002-3269","GB",0,1,0.33004067838192,0.335118593963635
"2021101002-3331","GB",0,1,0.394532809257507,0.357961454229629
"2021101002-3355","GB",0,1,0.39429626584053,0.392479856202081
"2021101002-3377","GB",0,1,0.465849702772887,0.468903632663636
"2021101002-3401","GB",1,1,0.531203536568461,0.433255768889976
"2021101002-341","CIN",1,1,0.592526836395264,0.402747483638461
"2021101002-3423","GB",1,1,0.414751833677292,0.379740380121826
"2021101002-3522","CIN",0,1,0.369970952160657,0.363963210302742
"2021101002-3647","GB",0,1,0.277647297228536,0.312373638773964
"2021101002-367","GB",0,1,0.313932716846466,0.318469829542209
"2021101002-3806","GB",0,1,0.402481742203236,0.432761608230504
"2021101002-3935","CIN",0,1,0.283749414178041,0.303202257658119
"2021101002-4007","CIN",1,1,0.506192457269539,0.34748722773578
"2021101002-403","GB",1,1,0.720843131653965,0.557874128302635
"2021101002-4043","CIN",1,1,0.546858018220857,0.41993841414195
"2021101002-422","GB",1,1,0.382160645443946,0.403160149282628
"2021101002-484","CIN",0,1,0.301206716376802,0.31588629349608
"2021101002-506","CIN",1,1,0.642584585547447,0.452041653691837
"2021101002-567","GB",0,1,0.342704192950175,0.347074703072425
"2021101002-589","GB",1,1,0.487857251063637,0.415369556614475
"2021101002-611","GB",0,1,0.3841836810112,0.363735195246409
"2021101002-656","GB",0,1,0.3678503997367,0.383788109902879
"2021101002-680","GB",0,1,0.253806437607165,0.280289488844367
"2021101002-704","GB",0,1,0.338050374859258,0.343776685775981
"2021101002-728","GB",0,1,0.548303111456335,0.425570698191954
"2021101002-752","GB",0,1,0.41262521892786,0.398923734033328
"2021101002-808","CIN",0,1,0.28914499684022,0.298016178682299
"2021101002-896","CIN",0,1,0.437007966879252,0.384393641274205
"2021101002-920","CIN",0,1,0.185963648557663,0.240763651197123
"2021101002-968","CIN",0,1,0.316760985851288,0.326091868537868
"2021101003-1006","HOU",0,1,0.288791990455459,0.28487031012014
"2021101003-1051","HOU",0,1,0.31252089456508,0.332285478666477
"2021101003-1075","HOU",0,1,0.439111411571503,0.441870780241722
"2021101003-1110","HOU",0,1,0.471493086737135,0.450169539657646
"2021101003-1236","NE",0,1,0.3244865944852,0.342982972162999
"2021101003-1307","NE",1,1,0.627187222919681,0.47106213092734
"2021101003-1414","NE",1,1,0.616420492258939,0.385723020538774
"2021101003-1459","NE",0,1,0.438497261454662,0.461962297030206
"2021101003-148","NE",0,1,0.396608730157216,0.389859719026444
"2021101003-1481","NE",0,1,0.296727894590451,0.300773205878914
"2021101003-1505","NE",0,1,0.295512629277778,0.274824698025477
"2021101003-1546","NE",0,1,0.322447308609563,0.311940297511147
"2021101003-1602","NE",1,1,0.666494968036811,0.41770070243949
"2021101003-1676","NE",1,1,0.682696995826868,0.479798919806873
"2021101003-1753","HOU",0,1,0.338141809217632,0.343442582023352
"2021101003-1777","HOU",1,1,0.674308074781528,0.478826120033914
"2021101003-1801","HOU",0,1,0.388446279547431,0.375258993921473
"2021101003-182","NE",1,1,0.595509526729584,0.556421134068016
"2021101003-1829","HOU",0,1,0.346198815210112,0.375645363440993
"2021101003-1874","HOU",0,1,0.385486452667802,0.363852776380151
"2021101003-1896","HOU",0,1,0.333367784923696,0.370910236093846
"2021101003-1920","HOU",1,1,0.451410669088364,0.397930936295419
"2021101003-1966","HOU",1,1,0.586338109336793,0.446011127384542
"2021101003-2089","HOU",1,1,0.392534256419715,0.336098753312211
"2021101003-2229","HOU",0,1,0.357287999242544,0.354145171441396
"2021101003-2253","HOU",1,1,0.675583696653766,0.465885810753459
"2021101003-2359","NE",0,1,0.0624922009805838,0.059190310268521
"2021101003-2523","NE",0,1,0.370090584863316,0.344721488459455
"2021101003-2579","NE",0,1,0.163870219673429,0.170960743352023
"2021101003-2604","NE",1,1,0.556318896572764,0.437072237675618
"2021101003-2679","HOU",0,1,0.377329839536777,0.313027342587716
"2021101003-2725","HOU",0,1,0.357677940617908,0.348243897726302
"2021101003-2906","NE",0,1,0.298694697607841,0.240297613142564
"2021101003-2972","NE",0,1,0.384419922475462,0.35608753915614
"2021101003-2994","NE",1,1,0.526357333107692,0.444272722633582
"2021101003-3076","HOU",0,1,0.415389791131019,0.403119773002214
"2021101003-318","NE",1,1,0.542795013297688,0.504185128693199
"2021101003-3184","HOU",0,1,0.345494497418404,0.378492049185905
"2021101003-3261","NE",1,1,0.719727266451408,0.588121574401365
"2021101003-3280","NE",0,1,0.308109488870416,0.289702134229157
"2021101003-3332","HOU",0,1,0.311236647808034,0.294134722353887
"2021101003-3397","HOU",1,1,0.778196391889027,0.574732639688888
"2021101003-3420","HOU",1,1,0.410213650714967,0.348936297820545
"2021101003-3449","HOU",1,1,0.409500870388001,0.405998955367422
"2021101003-3525","HOU",1,1,0.490076039371819,0.431429242632288
"2021101003-3549","HOU",0,1,0.285940271712119,0.284984405685034
"2021101003-3857","NE",0,1,0.0937801555675619,0.0920779613160982
"2021101003-3879","NE",0,1,0.0723295337348072,0.0689417881910785
"2021101003-399","NE",0,1,0.416379111153739,0.428028036337935
"2021101003-518","NE",0,1,0.341395913258843,0.342187814568514
"2021101003-616","HOU",0,1,0.422051906585693,0.410654609769717
"2021101003-703","HOU",0,1,0.408354053894679,0.353901644286976
"2021101003-846","NE",0,1,0.53579896936814,0.479148717369985
"2021101003-896","NE",0,1,0.162903137346531,0.15832182797327
"2021101004-1035","TEN",0,1,0.254607423566855,0.212597986355144
"2021101004-1059","TEN",0,1,0.249757453799248,0.25472869249621
"2021101004-1083","TEN",1,1,0.679248910095241,0.505359878669459
"2021101004-1182","TEN",0,1,0.439494965804948,0.42886316494518
"2021101004-1233","JAX",1,1,0.491299954407355,0.542100098625233
"2021101004-1397","JAX",1,1,0.6128218166138,0.44560801985917
"2021101004-1547","TEN",1,1,0.505212950919356,0.409760956718142
"2021101004-1590","TEN",0,1,0.424636970460415,0.438439454863718
"2021101004-1708","JAX",0,1,0.255405304523615,0.266541373375782
"2021101004-1732","JAX",0,1,0.363060869276524,0.327429071269566
"2021101004-1754","JAX",1,1,0.478660980860392,0.418387630209825
"2021101004-1794","JAX",1,1,0.389876013552701,0.355922501629601
"2021101004-1857","TEN",0,1,0.353900791529347,0.339635141188567
"2021101004-1881","TEN",1,1,0.659745984981137,0.458198473535397
"2021101004-1917","TEN",0,1,0.178008695443471,0.189393077755455
"2021101004-2089","JAX",0,1,0.35627989787044,0.361034338999566
"2021101004-2176","JAX",0,1,0.369745704034964,0.419034308122817
