"game_play_id","rush_id","jerseyNumber","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021092700-829",44892,93,1,1,0.41072614990959,0.191142783436866
"2021092700-829",46088,55,0,1,0.277375756615871,0.135875179830366
"2021092700-829",53504,97,1,1,0.457866420283129,0.198322660640943
"2021092700-943",38542,91,0,1,0.0209489322335618,0.0341742732081799
"2021092700-943",43405,98,0,1,0.0191934306469814,0.0328103490015337
"2021092700-943",44826,96,0,1,0.113694151636304,0.130047810067081
"2021092700-943",46199,94,0,1,0.171898584358576,0.154189804048044
"2021093000-1021",43333,6,0,1,0.0838243904438886,0.101011681775079
"2021093000-1021",44880,91,1,1,0.25464954091744,0.180393185621529
"2021093000-1021",47790,41,0,1,0.0857169552960179,0.119036210055063
"2021093000-1021",52428,45,1,1,0.234917572411624,0.144778514848778
"2021093000-1060",43455,98,0,1,0.0548808939832573,0.0666258917361421
"2021093000-1060",43641,21,1,1,0.413516758941114,0.278042773780973
"2021093000-1060",44877,65,0,1,0.0394273188430816,0.0579272874206974
"2021093000-1060",48145,93,0,1,0.0447846216460069,0.0587293416859847
"2021093000-1060",53540,96,0,1,0.13992284083118,0.131060216900933
"2021093000-1151",43455,98,0,1,0.101059850743588,0.106535611570819
"2021093000-1151",44877,65,0,1,0.146813944420394,0.134645464569565
"2021093000-1151",44915,91,0,1,0.0921908573192708,0.0992814261704395
"2021093000-1151",46146,94,0,1,0.149145534809898,0.147969941143987
"2021093000-1217",43455,98,0,1,0.110302537566785,0.0864040995456391
"2021093000-1217",44877,65,0,1,0.0809953453188593,0.0826028870785555
"2021093000-1217",45226,68,0,1,0.121525296433405,0.110033121755947
"2021093000-1262",43455,98,1,1,0.236982746331981,0.144231947406885
"2021093000-1262",45226,68,0,1,0.109399489155321,0.118963255686039
"2021093000-1262",46138,92,0,1,0.0699390438808636,0.099444518433262
"2021093000-1262",46146,94,0,1,0.157351597240477,0.162728640092646
"2021093000-1409",42375,90,0,1,0.0983747603262172,0.0914124932702257
"2021093000-1409",43325,44,0,1,0.170163148466279,0.17583382834045
"2021093000-1409",43352,96,0,1,0.060654482420753,0.0790104251494268
"2021093000-1409",44880,91,0,1,0.0970807947656688,0.105932765223671
"2021093000-1452",44877,65,0,1,0.258638853960215,0.167254345321822
"2021093000-1452",44915,91,0,1,0.0440659915552811,0.0689650485531364
"2021093000-1452",45226,68,0,1,0.042601773852205,0.0670244349660854
"2021093000-1452",46146,94,0,1,0.127904706733658,0.0838965162930433
"2021093000-1531",43455,98,0,1,0.0595356068515684,0.080324542597343
"2021093000-1531",44877,65,0,1,0.206544649554417,0.120313520590004
"2021093000-1531",44915,91,0,1,0.173273617168888,0.13126634794822
"2021093000-1531",46146,94,1,1,0.407238048035651,0.28840030261823
"2021093000-1570",43455,98,0,1,0.029525458754506,0.0329283256997274
"2021093000-1570",44877,65,0,1,0.0233336751698516,0.0260484987068873
"2021093000-1570",44915,91,0,1,0.0315640503540635,0.030890482928136
"2021093000-1570",45020,40,0,1,0.0538816637126729,0.0576849961909107
"2021093000-1570",46146,94,0,1,0.0343650636496022,0.0336083857264478
"2021093000-1570",52515,59,0,1,0.104666531435214,0.092798159168661
"2021093000-169",43455,98,0,1,0.0330640586403509,0.0564374654411545
"2021093000-169",44877,65,0,1,0.0268410611276825,0.0535860520235077
"2021093000-169",46146,94,0,1,0.171710265527169,0.105551518210806
"2021093000-1769",42375,90,0,1,0.0863109282439663,0.0805866204225954
"2021093000-1769",43352,96,0,1,0.0809052756854466,0.0821464470680584
"2021093000-1769",44880,91,0,1,0.0861470289528369,0.0933521678114288
"2021093000-1769",46700,37,0,1,0.193925706403596,0.19386530061842
"2021093000-1769",47790,41,0,1,0.0993765067486536,0.102841002303886
"2021093000-1791",42375,90,0,1,0.107288781404495,0.102595366477349
"2021093000-1791",43352,96,0,1,0.0740093197673559,0.0944940469716414
"2021093000-1791",44880,91,0,1,0.142001881599426,0.131172284612634
"2021093000-1791",47790,41,0,1,0.172272046804428,0.14354367668131
"2021093000-1836",42375,90,0,1,0.0363831149700742,0.0485179892478817
"2021093000-1836",43352,96,0,1,0.0934078726344384,0.103510757870642
"2021093000-1836",47790,41,0,1,0.24161906597706,0.215169067625984
"2021093000-1836",52428,45,0,1,0.103884192326894,0.112974314012292
"2021093000-1836",52481,52,0,1,0.0382424404020779,0.0487426356142762
"2021093000-1934",44877,65,0,1,0.111673716207345,0.0894122289510944
"2021093000-1934",44915,91,0,1,0.138341806828976,0.126956177958568
"2021093000-1934",46146,94,1,1,0.176411397010088,0.135491275250451
"2021093000-1934",52473,55,0,1,0.10399250810345,0.127754793790303
"2021093000-1934",53540,96,0,1,0.0899469953651229,0.102799328298697
"2021093000-2023",42375,90,0,1,0.0505387433494131,0.0675856145610195
"2021093000-2023",43333,6,0,1,0.0793680864075819,0.0954547462789839
"2021093000-2023",46098,93,0,1,0.102612290531397,0.10042209304614
"2021093000-2023",47790,41,0,1,0.145246268312136,0.141141391891833
"2021093000-2080",42375,90,0,1,0.0525108030438423,0.0647678094997102
"2021093000-2080",43325,44,0,1,0.230330629646778,0.189737310281557
"2021093000-2080",43352,96,0,1,0.0647858503460884,0.0774355361694505
"2021093000-209",44877,65,0,1,0.0577838265647491,0.0711802595325068
"2021093000-209",44915,91,1,1,0.18174594723516,0.12263875131226
"2021093000-209",52515,59,0,1,0.0780406143102381,0.0953333320498784
"2021093000-209",53540,96,0,1,0.211383898501043,0.159961972995548
"2021093000-2193",43333,6,0,1,0.0906481088067476,0.0937972516502226
"2021093000-2193",44880,91,0,1,0.117712550151807,0.129948220116846
"2021093000-2193",47790,41,0,1,0.110352583372822,0.115119091545037
"2021093000-2193",52428,45,0,1,0.157158852196657,0.160475456586334
"2021093000-2387",43455,98,0,1,0.0430551298790508,0.0719266340341037
"2021093000-2387",44877,65,0,1,0.121669024560187,0.0998161345808767
"2021093000-2387",44915,91,1,1,0.197824242462714,0.115057565857512
"2021093000-2387",46146,94,0,1,0.12561252274447,0.125399213068452
"2021093000-2483",43455,98,0,1,0.124842043966055,0.113177485311576
"2021093000-2483",46138,92,0,1,0.0562812593680891,0.0655172176609175
"2021093000-2483",46146,94,0,1,0.0598020341077989,0.0696037231747345
"2021093000-2505",43455,98,0,1,0.108074267479506,0.11196633746872
"2021093000-2505",44915,91,1,1,0.22700407017361,0.193847272393958
"2021093000-2505",46138,92,0,1,0.0994248605248604,0.107072431551726
"2021093000-2505",46146,94,0,1,0.120329349894415,0.110756665487506
"2021093000-2555",43350,24,0,1,0.162649336841799,0.183915579485929
"2021093000-2555",45226,68,0,1,0.140519040005822,0.138183487161429
"2021093000-2555",46138,92,0,1,0.0608069977212337,0.0749550750050632
"2021093000-2555",46146,94,0,1,0.188802962581958,0.195789040617372
"2021093000-2579",44877,65,0,1,0.0959042140415737,0.111265812856018
"2021093000-2579",44915,91,0,1,0.129351114942914,0.124962317734969
"2021093000-2579",46146,94,0,1,0.153573643593561,0.144607121203043
"2021093000-2579",53540,96,0,1,0.252934383494513,0.207052193391969
"2021093000-2608",44877,65,0,1,0.109664592605371,0.110625167343645
"2021093000-2608",44915,91,0,1,0.0858419533245838,0.100662821247201
"2021093000-2608",45226,68,0,1,0.0863439300312446,0.092721032708811
"2021093000-2608",53540,96,0,1,0.209480675367209,0.222936629116774
"2021093000-2651",43455,98,0,1,0.0885289061901181,0.0971866292569383
"2021093000-2651",44877,65,0,1,0.199364486475324,0.16317941462361
"2021093000-2651",44915,91,1,1,0.378479397574136,0.202286466953551
"2021093000-2651",45226,68,0,1,0.0850674937111001,0.0980481357177363
"2021093000-2651",46146,94,0,1,0.126868123448519,0.161035762046583
"2021093000-276",42375,90,0,1,0.048394614416692,0.0618100744870248
"2021093000-276",43352,96,0,1,0.0572741178588735,0.0742472554474036
"2021093000-276",44880,91,0,1,0.0799831481719459,0.106127801964609
"2021093000-276",47790,41,0,1,0.152924881765136,0.121554191479134
"2021093000-276",53462,32,0,1,0.0244286394315875,0.0112510709560752
"2021093000-2799",42375,90,0,1,0.0878181402620517,0.0906104376498814
"2021093000-2799",44880,91,0,1,0.10039537988211,0.11051369894159
"2021093000-2799",46098,93,0,1,0.110064105375817,0.111866563087113
"2021093000-2799",47790,41,0,1,0.127631996023028,0.124804204765524
"2021093000-2867",42375,90,0,1,0.104626900702715,0.103385261464881
"2021093000-2867",44880,91,0,1,0.119840794801712,0.126692264597545
"2021093000-2867",46098,93,0,1,0.100572119653225,0.100212190504815
"2021093000-2867",47790,41,0,1,0.130785739421845,0.123992061525681
"2021093000-2891",43333,6,0,1,0.119416202108065,0.124385838304006
"2021093000-2891",44880,91,0,1,0.122131981886923,0.126035807064427
"2021093000-2891",47790,41,0,1,0.143536906999846,0.138428958786388
"2021093000-2891",52428,45,0,1,0.092552211911728,0.102406626661043
"2021093000-2936",43352,96,0,1,0.0887136152561974,0.0880921039676086
"2021093000-2936",44880,91,0,1,0.148502233712112,0.144858830806964
"2021093000-2936",47790,41,0,1,0.114877867128919,0.122285242674057
"2021093000-2936",48508,42,0,1,0.169153621968101,0.187383576806282
"2021093000-2936",52481,52,0,1,0.0823124945163727,0.0817991280398628
"2021093000-2960",43352,96,0,1,0.0942051580273791,0.0964633888861475
"2021093000-2960",44880,91,1,1,0.300556129530856,0.19900335904785
"2021093000-2960",47790,41,0,1,0.199216739519646,0.123360498631508
"2021093000-2960",52481,52,0,1,0.0296561563093411,0.0437427415738803
"2021093000-2982",42375,90,0,1,0.0727081393823028,0.0802820448296448
"2021093000-2982",42470,54,0,1,0.18887692168355,0.180816852445586
"2021093000-2982",43325,44,0,1,0.18667154982686,0.19541032238671
"2021093000-2982",43352,96,0,1,0.0599496537819505,0.0702462962186555
"2021093000-2982",44880,91,0,1,0.107950915768743,0.110060001878238
"2021093000-3006",42375,90,1,1,0.254788750629933,0.116255547265918
"2021093000-3006",43352,96,0,1,0.184046902067837,0.106267932764998
"2021093000-3006",44880,91,0,1,0.101422988794378,0.0783061706270409
"2021093000-3073",44915,91,0,1,0.0587861588081488,0.0638952538330526
"2021093000-3073",45226,68,0,1,0.0375675169321207,0.0520266950497737
"2021093000-3073",46138,92,0,1,0.0657732458785176,0.0851654211914751
"2021093000-3073",46146,94,0,1,0.0455165163148194,0.0669157489263943
"2021093000-3073",47855,57,0,1,0.112746959229788,0.160329448277128
"2021093000-3118",43455,98,0,1,0.0522349633880564,0.0612722204903694
"2021093000-3118",44915,91,0,1,0.112838505993824,0.0684169395829839
"2021093000-3118",46138,92,0,1,0.0657952517472409,0.0667676050289965
"2021093000-3163",43455,98,0,1,0.0618590862780321,0.0908797627282276
"2021093000-3163",44915,91,0,1,0.034410529258493,0.0633303384982789
"2021093000-3163",46138,92,0,1,0.0300079623588407,0.0642324103801141
"2021093000-3163",46146,94,0,1,0.0841604211047048,0.0952042336904715
"2021093000-3206",44915,91,1,1,0.569382615085389,0.242524216105945
"2021093000-3206",46138,92,1,1,0.227730186681288,0.100859812883897
"2021093000-3206",46146,94,0,1,0.214932210944794,0.156745597774881
"2021093000-3252",42375,90,0,1,0.160379800679428,0.118980517673619
"2021093000-3252",43352,96,0,1,0.0710700874083808,0.0884664646446157
"2021093000-3252",44880,91,0,1,0.134304444172553,0.126027194011282
"2021093000-3252",47790,41,0,1,0.184534718149475,0.13179416788741
"2021093000-329",42375,90,0,1,0.099156501747313,0.100210832708
"2021093000-329",43352,96,0,1,0.0942704028316907,0.104452664620472
"2021093000-329",44880,91,0,1,0.102682749252944,0.111994721634578
"2021093000-329",47790,41,0,1,0.120335570758297,0.120289159705815
"2021093000-3331",42375,90,1,1,0.302057459386009,0.166202242459604
"2021093000-3331",42470,54,1,1,0.440821065256993,0.281265458107973
"2021093000-3331",43352,96,1,1,0.572253869451357,0.235111474491671
"2021093000-3331",44880,91,0,1,0.050040444980065,0.0617813319405017
"2021093000-3384",42375,90,0,1,0.0624901252768694,0.083019246006367
"2021093000-3384",42470,54,0,1,0.132861652681904,0.139369439273973
"2021093000-3384",44880,91,0,1,0.154369289596235,0.134166064325706
"2021093000-3384",46098,93,0,1,0.063540130312885,0.0867548464272472
"2021093000-3431",44880,91,0,1,0.104890576318691,0.11256266519271
"2021093000-3431",46098,93,0,1,0.10945374793128,0.115719836071604
"2021093000-3431",47790,41,0,1,0.112388681816427,0.117147984985804
"2021093000-3431",52481,52,0,1,0.0784948117246753,0.0807612995023081
"2021093000-3504",42375,90,0,1,0.0586813654029562,0.0686453888270268
"2021093000-3504",43352,96,0,1,0.103995717100559,0.105780731626311
"2021093000-3504",44880,91,0,1,0.0879373480716059,0.106702054743796
"2021093000-3504",47790,41,0,1,0.138994435749708,0.140485779102638
"2021093000-351",43325,44,0,1,0.0806955689744602,0.104454589343316
"2021093000-351",43333,6,0,1,0.0724140159305065,0.0863139257285151
"2021093000-351",44880,91,0,1,0.064908284994383,0.0870198716195547
"2021093000-351",46700,37,0,1,0.221485202831607,0.215381035837901
"2021093000-351",52428,45,0,1,0.0949795779681975,0.118046191700072
"2021093000-449",43333,6,0,1,0.126838587710391,0.114608247300616
"2021093000-449",44880,91,0,1,0.132161416599284,0.135033843815541
"2021093000-449",47790,41,0,1,0.116327999078709,0.117988039771006
"2021093000-449",52428,45,0,1,0.134801626043475,0.157719350958869
"2021093000-549",44877,65,0,1,0.0477964429022825,0.0648919812604679
"2021093000-549",44915,91,0,1,0.0611754564325447,0.0831224937833769
"2021093000-549",45226,68,0,1,0.0662785395979881,0.0760684460703559
"2021093000-549",46146,94,0,1,0.102980915942918,0.108034444344394
"2021093000-599",43455,98,1,1,0.263842404707448,0.15298100965392
"2021093000-599",44877,65,0,1,0.320240558421874,0.128827385968835
"2021093000-599",44915,91,1,1,0.498558561634886,0.154432820387711
"2021093000-599",46146,94,1,1,0.3941733951752,0.209849242082764
"2021093000-621",43455,98,1,1,0.350903207999329,0.218065229048891
"2021093000-621",46138,92,0,1,0.130421971858934,0.119305109032603
"2021093000-621",48145,93,0,1,0.0575867735369261,0.0740653569814506
"2021093000-621",53540,96,0,1,0.111265809210234,0.134121010445939
"2021093000-766",42375,90,0,1,0.0465206835418939,0.0564873781429594
"2021093000-766",44880,91,0,1,0.0727391038835049,0.0793467980111338
"2021093000-766",44926,2,0,1,0.31606104016304,0.31263071079127
"2021093000-766",46098,93,0,1,0.188028211295605,0.131995234356285
"2021093000-766",47790,41,0,1,0.0918785255402326,0.112789755790856
"2021093000-788",43333,6,1,1,0.367881214312677,0.149012105886092
"2021093000-788",43352,96,0,1,0.0882893271045759,0.104399470173955
"2021093000-788",44880,91,1,1,0.14551322265262,0.140696989289802
"2021093000-788",47790,41,0,1,0.172723729795377,0.160879036234146
"2021093000-893",44915,91,0,1,0.0850847648689523,0.09922428244264
"2021093000-893",45226,68,0,1,0.103026558761485,0.108111137891546
"2021093000-893",46138,92,0,1,0.092255481868051,0.11042614660879
"2021093000-893",46146,94,0,1,0.0977779122767969,0.113185639558166
"2021093000-957",43352,96,0,1,0.0314469687640667,0.0447112401243374
"2021093000-957",44880,91,0,1,0.167479224751393,0.151581598258741
"2021093000-957",47790,41,0,1,0.0982237714032332,0.0960242194854225
"2021093000-957",52481,52,0,1,0.0474126792823275,0.0540164929793329
"2021093000-981",43352,96,1,1,0.400999113096524,0.139098208048563
"2021093000-981",44880,91,1,1,0.414506923470457,0.165285068103864
"2021093000-981",44902,26,1,1,0.440378413740861,0.261048780612804
"2021093000-981",47790,41,0,1,0.164586706560547,0.13378168704051
"2021093000-981",52481,52,1,1,0.450026981406293,0.267191180455884
"2021100300-1032",44829,93,0,1,0.116748202430165,0.102051901696611
"2021100300-1032",46082,94,0,1,0.120767952307411,0.103827384019885
"2021100300-1032",46232,97,0,1,0.0660134581444056,0.0696826071537925
"2021100300-1032",52637,96,0,1,0.122245732532895,0.121438551230495
"2021100300-1056",44829,93,0,1,0.18162751153988,0.122204732751648
"2021100300-1056",46232,97,0,1,0.0329437393914251,0.0496683549659074
"2021100300-1056",47809,90,0,1,0.0933611665797585,0.0928321269142454
"2021100300-1056",52410,99,0,1,0.224500975845491,0.149588712133094
"2021100300-1158",40463,51,0,1,0.373730143381132,0.225850106723782
"2021100300-1158",43361,99,0,1,0.0293088709885204,0.0434589539399438
"2021100300-1158",53577,95,0,1,0.109304623728668,0.0859830048449034
"2021100300-1158",53611,92,0,1,0.12524009878571,0.146275362007804
"2021100300-1187",40463,51,0,1,0.228997623057742,0.185275133730454
"2021100300-1187",43361,99,0,1,0.0492072020118174,0.0647458906841571
"2021100300-1187",53577,95,0,1,0.071838932798097,0.0777492831980686
"2021100300-1187",53611,92,0,1,0.108070543722102,0.102464137352457
"2021100300-1246",40095,55,0,1,0.18015067478021,0.178668496803727
"2021100300-1246",42346,6,0,1,0.151634818315506,0.159050609760607
"2021100300-1246",42480,97,0,1,0.0451869036381443,0.0571606397214235
"2021100300-1246",46269,54,0,1,0.248633949210246,0.233274520164451
"2021100300-1246",53577,95,0,1,0.0653117684026559,0.0859386102333198
"2021100300-1293",40095,55,0,1,0.128013148903847,0.120165510732704
"2021100300-1293",42346,6,0,1,0.245914140982287,0.179862994134842
"2021100300-1293",42480,97,0,1,0.0597481431572565,0.0679239238470568
"2021100300-1293",42497,96,0,1,0.0972499230078289,0.101474843411043
"2021100300-1315",40095,55,0,1,0.0939155777118036,0.108765457420498
"2021100300-1315",42346,6,0,1,0.115133071584361,0.110119084441298
"2021100300-1315",42480,97,0,1,0.107256556461964,0.104559027561419
"2021100300-1315",53577,95,0,1,0.0656189057044685,0.0847219969244225
"2021100300-142",43441,98,0,1,0.0908666407689453,0.0767114478509997
"2021100300-142",44829,93,0,1,0.139698145538568,0.122451125866455
"2021100300-142",46082,94,0,1,0.0605471138842404,0.054303863267833
"2021100300-142",52410,99,0,1,0.130940826237202,0.128009886983137
"2021100300-142",52637,96,0,1,0.0958974488079548,0.102366444224558
"2021100300-1424",39998,53,0,1,0.277006367302459,0.177253675767633
"2021100300-1424",43441,98,0,1,0.0780896505583887,0.074428140028059
"2021100300-1424",46082,94,0,1,0.0747480303373026,0.0787931985990622
"2021100300-1424",47809,90,0,1,0.276086781335914,0.231490393937046
"2021100300-1424",52641,95,0,1,0.0719829611480236,0.0810498175431381
"2021100300-1446",39998,53,0,1,0.205222667140119,0.205975649066809
"2021100300-1446",43441,98,0,1,0.181089548503651,0.155246610829393
"2021100300-1446",46082,94,0,1,0.121176574160071,0.115450806362504
"2021100300-1446",47809,90,0,1,0.114905206157881,0.110007263057597
"2021100300-1446",52410,99,0,1,0.0897190987187273,0.0910599145881798
"2021100300-1470",43441,98,0,1,0.0672819158683221,0.0847574379767127
"2021100300-1470",46082,94,0,1,0.184835700028472,0.133704518608983
"2021100300-1470",47809,90,1,1,0.324481266571416,0.15108795542825
"2021100300-1470",52410,99,0,1,0.227186869084835,0.1432776053908
"2021100300-1514",40095,55,0,1,0.160693147352764,0.121533931648359
"2021100300-1514",42346,6,0,1,0.143816002718513,0.0963417589933553
"2021100300-1514",42480,97,0,1,0.0611497010030444,0.0738505807020304
"2021100300-1514",42497,96,0,1,0.097035769727968,0.0853500351570933
"2021100300-1632",40095,55,0,1,0.139723662752658,0.154111454976956
"2021100300-1632",42346,6,0,1,0.091428249841556,0.11917983600898
"2021100300-1632",42480,97,0,1,0.0635574658517726,0.0660323841745031
"2021100300-1632",42497,96,0,1,0.0945225872565061,0.0806223443873756
"2021100300-1632",43341,45,0,1,0.380767961964011,0.298867608112344
"2021100300-1661",42346,6,0,1,0.109922371728688,0.113583564852305
"2021100300-1661",42480,97,0,1,0.0494842232794178,0.0647337489119303
"2021100300-1661",42497,96,0,1,0.0401670831844819,0.0550998289587181
"2021100300-1661",53611,92,1,1,0.415156418875772,0.228339754951412
"2021100300-1790",44829,93,0,1,0.0839518835260109,0.0841359535156243
"2021100300-1790",46082,94,0,1,0.107898535714908,0.105504382391905
"2021100300-1790",47809,90,0,1,0.128693574870175,0.113818772128064
"2021100300-1790",47956,55,0,1,0.10389136726206,0.0942848581947388
"2021100300-1790",52410,99,0,1,0.126721049912951,0.135424057432146
"2021100300-1812",44829,93,0,1,0.0923964216684302,0.0887047211378478
"2021100300-1812",46082,94,0,1,0.0666369063934933,0.0850467296201362
"2021100300-1812",47809,90,0,1,0.133968480552236,0.129297663704737
"2021100300-1812",47956,55,0,1,0.113050519023091,0.11930002039815
"2021100300-1812",52410,99,1,1,0.130349376238883,0.109348125764165
"2021100300-1868",43441,98,0,1,0.0720513256059752,0.0632957485880363
"2021100300-1868",44829,93,0,1,0.0641515308784114,0.0695657158930625
"2021100300-1868",52410,99,0,1,0.116292133789372,0.128966108953558
"2021100300-1868",52637,96,0,1,0.115325035872283,0.11524734175957
"2021100300-1890",43441,98,0,1,0.104329333773681,0.0972401593056205
"2021100300-1890",46082,94,0,1,0.100186849633853,0.104871539299406
"2021100300-1890",47809,90,0,1,0.116086891719273,0.114589788825742
"2021100300-1890",52410,99,0,1,0.126429800831136,0.127640846373663
"2021100300-1963",43441,98,0,1,0.0786302910745144,0.0837009360977146
"2021100300-1963",46082,94,0,1,0.0968999653309584,0.106078119218469
"2021100300-1963",47809,90,0,1,0.143156979978085,0.135488098884402
"2021100300-1963",52410,99,0,1,0.10969130679965,0.114990076170651
"2021100300-1985",42376,26,0,1,0.177965405796255,0.164792151486325
"2021100300-1985",43441,98,0,1,0.0365977416790667,0.0416225105902455
"2021100300-1985",47809,90,0,1,0.163297533634163,0.159123142507666
"2021100300-1985",47956,55,0,1,0.30046178010248,0.190905245406088
"2021100300-1985",52410,99,0,1,0.039415188222414,0.052862215403323
"2021100300-2014",44829,93,0,1,0.103828328847885,0.100770092987601
"2021100300-2014",46082,94,0,1,0.0964562529698014,0.10318092902957
"2021100300-2014",47809,90,0,1,0.187018730863929,0.15989724478939
"2021100300-2014",52410,99,0,1,0.230765301734209,0.186080681557249
"2021100300-2043",44829,93,0,1,0.0854626226831566,0.0987570590419217
"2021100300-2043",46082,94,0,1,0.111620962958444,0.107896780020619
"2021100300-2043",47809,90,0,1,0.131293453953483,0.132436956303824
"2021100300-2043",52410,99,0,1,0.112649508497932,0.113986673268744
"2021100300-208",43441,98,0,1,0.0827770709991455,0.0751642663822872
"2021100300-208",46232,97,0,1,0.0546131440252066,0.0659615944229916
"2021100300-208",47809,90,0,1,0.155365099310875,0.149495486235655
"2021100300-208",52637,96,0,1,0.0780024749040603,0.0904556943841741
"2021100300-2138",44829,93,0,1,0.0764971659297035,0.0875952579544438
"2021100300-2138",46082,94,0,1,0.0477131587852325,0.0599556063190977
"2021100300-2138",47809,90,0,1,0.175356573292187,0.154422216477482
"2021100300-2138",47956,55,0,1,0.121310719067142,0.0971187997472904
"2021100300-2138",52410,99,0,1,0.135838832174029,0.11688712727878
"2021100300-2316",43441,98,0,1,0.040199724258855,0.0455413458225436
"2021100300-2316",44829,93,0,1,0.0756816586169104,0.0703182382879135
"2021100300-2316",46082,94,0,1,0.246093257640799,0.159778225904386
"2021100300-2316",47809,90,0,1,0.0954095975806316,0.101993660201398
"2021100300-2316",52410,99,0,1,0.0910946260361622,0.106731862425573
"2021100300-2340",43441,98,0,1,0.102032337851565,0.086858412009183
"2021100300-2340",44829,93,0,1,0.148106878302221,0.116698218789348
"2021100300-2340",46082,94,0,1,0.044297161801108,0.0574100678071416
"2021100300-2340",52410,99,0,1,0.12270719301084,0.132719486880528
"2021100300-2394",44829,93,0,1,0.135561552094786,0.117083696382008
"2021100300-2394",46082,94,0,1,0.139623407862688,0.113786080334527
"2021100300-2394",52410,99,0,1,0.105605328553601,0.105203322814404
"2021100300-2394",52637,96,0,1,0.121898993065483,0.125386509184682
"2021100300-2435",43441,98,0,1,0.0861164581249742,0.0882870065304216
"2021100300-2435",46082,94,1,1,0.266911064000691,0.209258329096852
"2021100300-2435",47809,90,0,1,0.133143307969851,0.124569279951491
"2021100300-2435",52624,31,0,1,0.130773487774765,0.124659460283171
"2021100300-2435",52641,95,0,1,0.112745926003246,0.119731450360626
"2021100300-2483",43441,98,0,1,0.0557915584743023,0.0624454154163733
"2021100300-2483",46232,97,0,1,0.142406469285488,0.118301454151251
"2021100300-2483",47809,90,0,1,0.140991632044315,0.130375444124018
"2021100300-2483",52410,99,0,1,0.112141634225845,0.121823473404424
"2021100300-2505",43441,98,0,1,0.0505301746661248,0.0625977670968498
"2021100300-2505",46232,97,0,1,0.0531268773357505,0.0628266661647399
"2021100300-2505",47809,90,0,1,0.122459910809994,0.125805586954085
"2021100300-2505",52410,99,0,1,0.111098764059336,0.112570464181985
"2021100300-253",43441,98,0,1,0.0531523951212875,0.0540381848684418
"2021100300-253",46232,97,0,1,0.226874525658786,0.163771348114302
"2021100300-253",47809,90,0,1,0.0677177072502673,0.0793618112364251
"2021100300-253",52624,31,0,1,0.149758634041063,0.198663283341705
"2021100300-253",52641,95,0,1,0.143938031280413,0.131101149526249
"2021100300-2530",44829,93,0,1,0.020350196084744,0.0302966165689516
"2021100300-2530",46082,94,0,1,0.0425812056894566,0.0545558413354238
"2021100300-2530",47809,90,0,1,0.0499646794484105,0.0654562895552056
"2021100300-2530",52410,99,0,1,0.12785187389615,0.11878307009946
"2021100300-2562",40095,55,0,1,0.154959298421939,0.139089964294275
"2021100300-2562",42346,6,0,1,0.114315949504574,0.109013933117562
"2021100300-2562",42480,97,0,1,0.0640988870213429,0.0811227544878903
"2021100300-2562",42497,96,0,1,0.0796370953321457,0.0845109825672185
"2021100300-2610",40095,55,0,1,0.0550750505099905,0.0774188825818469
"2021100300-2610",42346,6,0,1,0.282353275316827,0.329423538316976
"2021100300-2610",42480,97,0,1,0.0507376420291814,0.0430529060349023
"2021100300-2610",42497,96,0,1,0.0630219653645094,0.0608208874828687
"2021100300-2658",40095,55,0,1,0.106242745606737,0.110258351126275
"2021100300-2658",42346,6,1,1,0.246428516100754,0.228071381850322
"2021100300-2658",42480,97,0,1,0.0707460166039792,0.0774297734572572
"2021100300-2658",46269,54,0,1,0.0718966057862748,0.0845608561698531
"2021100300-2658",53577,95,0,1,0.171524719419805,0.125820564611652
"2021100300-2680",40095,55,0,1,0.114276084738473,0.108791510424111
"2021100300-2680",42346,6,0,1,0.147278120120366,0.139449138925029
"2021100300-2680",42480,97,0,1,0.1142769480745,0.118566986548909
"2021100300-2680",53577,95,0,1,0.0667590914915005,0.0743974828941289
"2021100300-2757",40463,51,0,1,0.105908057680636,0.112392078191126
"2021100300-2757",42497,96,0,1,0.0948461619290438,0.0964685413863769
"2021100300-2757",43361,99,0,1,0.0499814786016941,0.068112755336111
"2021100300-2757",53611,92,0,1,0.113638356328011,0.106802033234052
"2021100300-2921",44829,93,1,1,0.124398765125961,0.0874057222738634
"2021100300-2921",46082,94,0,1,0.0839482830893813,0.0644085577972047
"2021100300-2921",52410,99,0,1,0.0870703838652734,0.103976782896474
"2021100300-2921",52637,96,1,1,0.163645202463323,0.159580733175619
"2021100300-293",44829,93,0,1,0.103136991616338,0.104380055764073
"2021100300-293",46082,94,0,1,0.11610693205148,0.1049754194632
"2021100300-293",47956,55,0,1,0.1257400654722,0.124878157781962
"2021100300-293",52410,99,0,1,0.114145809551701,0.123897983798146
"2021100300-293",52641,95,0,1,0.133383122738451,0.137503267888081
"2021100300-2964",42376,26,0,1,0.170617396902779,0.182336679708662
"2021100300-2964",44829,93,0,1,0.079807086483292,0.0845047221527432
"2021100300-2964",46082,94,0,1,0.0755977961032287,0.0890611537234947
"2021100300-2964",52410,99,0,1,0.120070291440124,0.13794914822872
"2021100300-2964",52624,31,0,1,0.211691452109295,0.153491615225701
"2021100300-3009",43441,98,0,1,0.0847703870385885,0.0896434655373962
"2021100300-3009",46082,94,0,1,0.0840059402916166,0.0865146254391249
"2021100300-3009",47809,90,0,1,0.0996236676971118,0.107262952454074
